"Result:UPCF PDP(2026-06-02 153937)_20260602_153553.csv"
"Save Time:2026-06-02 15:35:53"
"User Name:fraser.msusa"


"NE Type Name:UPCF"

"NE Names:dc1_LLGUPCF01;dc2_LMBUPCF01"

"Function Subset Name:Interworking Between PCRF and PCEF"

"Total 855 records"

"Start Time","Period (min)","NE Name","PCRFPES","Maximum Number of Active Subscribers (number)"
"2026-04-28 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","480633"
"2026-04-28 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468608"
"2026-04-28 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","464236"
"2026-04-28 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","464535"
"2026-04-28 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","474075"
"2026-04-28 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","505592"
"2026-04-28 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","529744"
"2026-04-28 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535546"
"2026-04-28 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538170"
"2026-04-28 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538910"
"2026-04-28 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539090"
"2026-04-28 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538274"
"2026-04-28 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537232"
"2026-04-28 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539322"
"2026-04-28 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537017"
"2026-04-28 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536271"
"2026-04-28 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540926"
"2026-04-28 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554089"
"2026-04-28 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","575798"
"2026-04-28 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","583544"
"2026-04-28 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","583942"
"2026-04-28 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572069"
"2026-04-28 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538051"
"2026-04-28 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","505228"
"2026-04-29 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","483677"
"2026-04-29 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470683"
"2026-04-29 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","466270"
"2026-04-29 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","466922"
"2026-04-29 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","476695"
"2026-04-29 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","507282"
"2026-04-29 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","531467"
"2026-04-29 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538201"
"2026-04-29 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540364"
"2026-04-29 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540727"
"2026-04-29 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540163"
"2026-04-29 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538727"
"2026-04-29 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537622"
"2026-04-29 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537469"
"2026-04-29 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535798"
"2026-04-29 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535008"
"2026-04-29 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541443"
"2026-04-29 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","554792"
"2026-04-29 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","577427"
"2026-04-29 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","582856"
"2026-04-29 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","582722"
"2026-04-29 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","570636"
"2026-04-29 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536843"
"2026-04-29 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","505465"
"2026-04-30 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","484290"
"2026-04-30 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","471927"
"2026-04-30 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","467627"
"2026-04-30 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468279"
"2026-04-30 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478136"
"2026-04-30 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","508763"
"2026-04-30 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","533494"
"2026-04-30 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540786"
"2026-04-30 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543568"
"2026-04-30 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543852"
"2026-04-30 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543632"
"2026-04-30 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542985"
"2026-04-30 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541750"
"2026-04-30 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541491"
"2026-04-30 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539809"
"2026-04-30 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538869"
"2026-04-30 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544356"
"2026-04-30 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","558255"
"2026-04-30 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","579644"
"2026-04-30 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585056"
"2026-04-30 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","584607"
"2026-04-30 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571152"
"2026-04-30 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535714"
"2026-04-30 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","502989"
"2026-05-01 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","483377"
"2026-05-01 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","471735"
"2026-05-01 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","467533"
"2026-05-01 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","467522"
"2026-05-01 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","476574"
"2026-05-01 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","505337"
"2026-05-01 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","532515"
"2026-05-01 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541384"
"2026-05-01 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545803"
"2026-05-01 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546708"
"2026-05-01 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546344"
"2026-05-01 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545483"
"2026-05-01 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544728"
"2026-05-01 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542392"
"2026-05-01 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541560"
"2026-05-01 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540213"
"2026-05-01 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544892"
"2026-05-01 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","558097"
"2026-05-01 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","580410"
"2026-05-01 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586648"
"2026-05-01 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586584"
"2026-05-01 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571993"
"2026-05-01 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536527"
"2026-05-01 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","502745"
"2026-05-02 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","482594"
"2026-05-02 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470372"
"2026-05-02 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","466133"
"2026-05-02 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","464956"
"2026-05-02 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","473766"
"2026-05-02 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","502318"
"2026-05-02 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","529525"
"2026-05-02 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538311"
"2026-05-02 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540789"
"2026-05-02 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540720"
"2026-05-02 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540449"
"2026-05-02 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538920"
"2026-05-02 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539189"
"2026-05-02 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539648"
"2026-05-02 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539699"
"2026-05-02 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540557"
"2026-05-02 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545562"
"2026-05-02 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559432"
"2026-05-02 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","581015"
"2026-05-02 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585905"
"2026-05-02 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","584977"
"2026-05-02 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","570711"
"2026-05-02 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535262"
"2026-05-02 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","499159"
"2026-05-03 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478041"
"2026-05-03 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","465304"
"2026-05-03 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","460389"
"2026-05-03 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","458316"
"2026-05-03 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","465566"
"2026-05-03 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","492413"
"2026-05-03 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","521023"
"2026-05-03 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","530238"
"2026-05-03 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","532796"
"2026-05-03 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","532703"
"2026-05-03 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","530932"
"2026-05-03 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","529985"
"2026-05-03 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","534106"
"2026-05-03 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536424"
"2026-05-03 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538598"
"2026-05-03 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539965"
"2026-05-03 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544656"
"2026-05-03 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","558466"
"2026-05-03 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","580861"
"2026-05-03 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586243"
"2026-05-03 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585978"
"2026-05-03 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","570873"
"2026-05-03 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","534777"
"2026-05-03 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","501288"
"2026-05-04 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","481995"
"2026-05-04 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470688"
"2026-05-04 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","466801"
"2026-05-04 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","467034"
"2026-05-04 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477697"
"2026-05-04 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","507198"
"2026-05-04 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","533203"
"2026-05-04 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540108"
"2026-05-04 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542225"
"2026-05-04 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542355"
"2026-05-04 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542223"
"2026-05-04 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540960"
"2026-05-04 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539886"
"2026-05-04 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539599"
"2026-05-04 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538156"
"2026-05-04 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539377"
"2026-05-04 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544976"
"2026-05-04 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559153"
"2026-05-04 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","580709"
"2026-05-04 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585716"
"2026-05-04 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585400"
"2026-05-04 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572252"
"2026-05-04 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","535966"
"2026-05-04 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","504389"
"2026-05-05 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","483638"
"2026-05-05 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","471642"
"2026-05-05 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","467767"
"2026-05-05 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468165"
"2026-05-05 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","478930"
"2026-05-05 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","510512"
"2026-05-05 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","534430"
"2026-05-05 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541053"
"2026-05-05 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544342"
"2026-05-05 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544456"
"2026-05-05 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543890"
"2026-05-05 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541797"
"2026-05-05 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540481"
"2026-05-05 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540480"
"2026-05-05 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538803"
"2026-05-05 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538911"
"2026-05-05 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544692"
"2026-05-05 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559848"
"2026-05-05 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","581260"
"2026-05-05 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586373"
"2026-05-05 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585966"
"2026-05-05 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571973"
"2026-05-05 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537401"
"2026-05-05 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","506946"
"2026-05-06 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","486364"
"2026-05-06 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","474168"
"2026-05-06 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470344"
"2026-05-06 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470963"
"2026-05-06 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","481468"
"2026-05-06 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","511732"
"2026-05-06 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536069"
"2026-05-06 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542654"
"2026-05-06 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544341"
"2026-05-06 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544665"
"2026-05-06 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544438"
"2026-05-06 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542637"
"2026-05-06 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541639"
"2026-05-06 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540607"
"2026-05-06 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538935"
"2026-05-06 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538079"
"2026-05-06 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543686"
"2026-05-06 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","559958"
"2026-05-06 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","581442"
"2026-05-06 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586041"
"2026-05-06 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585339"
"2026-05-06 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","571639"
"2026-05-06 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538424"
"2026-05-06 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","507051"
"2026-05-07 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","486712"
"2026-05-07 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","473705"
"2026-05-07 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","469429"
"2026-05-07 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","469661"
"2026-05-07 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","482246"
"2026-05-07 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","512528"
"2026-05-07 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","536619"
"2026-05-07 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542620"
"2026-05-07 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545184"
"2026-05-07 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545657"
"2026-05-07 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545662"
"2026-05-07 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545578"
"2026-05-07 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544151"
"2026-05-07 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543529"
"2026-05-07 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541585"
"2026-05-07 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540576"
"2026-05-07 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546234"
"2026-05-07 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","561900"
"2026-05-07 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","584482"
"2026-05-07 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","589257"
"2026-05-07 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","588849"
"2026-05-07 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","574267"
"2026-05-07 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","538416"
"2026-05-07 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","504144"
"2026-05-08 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","485470"
"2026-05-08 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","474114"
"2026-05-08 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","470347"
"2026-05-08 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","471240"
"2026-05-08 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","482116"
"2026-05-08 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","512801"
"2026-05-08 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537255"
"2026-05-08 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","543417"
"2026-05-08 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545665"
"2026-05-08 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545742"
"2026-05-08 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","545147"
"2026-05-08 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","544166"
"2026-05-08 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","542591"
"2026-05-08 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541785"
"2026-05-08 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541395"
"2026-05-08 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541034"
"2026-05-08 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546337"
"2026-05-08 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","562760"
"2026-05-08 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","584671"
"2026-05-08 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","588895"
"2026-05-08 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","587920"
"2026-05-08 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","572339"
"2026-05-08 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537527"
"2026-05-08 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","504501"
"2026-05-09 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","485135"
"2026-05-09 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","473343"
"2026-05-09 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468940"
"2026-05-09 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","468325"
"2026-05-09 04:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","477520"
"2026-05-09 05:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","506503"
"2026-05-09 06:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","533325"
"2026-05-09 07:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540286"
"2026-05-09 08:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541600"
"2026-05-09 09:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541439"
"2026-05-09 10:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","541077"
"2026-05-09 11:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539698"
"2026-05-09 12:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","537853"
"2026-05-09 13:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539172"
"2026-05-09 14:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","539449"
"2026-05-09 15:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","540902"
"2026-05-09 16:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","546987"
"2026-05-09 17:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","561737"
"2026-05-09 18:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","581710"
"2026-05-09 19:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","586137"
"2026-05-09 20:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","585006"
"2026-05-09 21:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","567072"
"2026-05-09 22:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","527513"
"2026-05-09 23:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","494587"
"2026-05-10 00:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","476831"
"2026-05-10 01:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","465634"
"2026-05-10 02:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","461192"
"2026-05-10 03:00:00","60","dc1_LLGUPCF01","1(PCRFPES)","460227"
