"Result:vMGW License Usage(2026-06-02 154429)_20260602_154545.csv"
"Save Time:2026-06-02 15:45:45"
"User Name:fraser.msusa"


"NE Type Name:CloudSE2980"

"NE Names:CloudSBC01_SBC;LLWVMGW01;LMBVMGW01"

"Function Subset Name:License Resource Usage Measurement (MGW)"

"Total 837 records"

"Start Time","Period (min)","NE Name","Software System","License Resource Usage for Basic Software on the MGW (%)"
"2026-05-30 00:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-05-30 01:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 01:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-30 01:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-30 02:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 02:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-30 02:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-30 03:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 03:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-05-30 03:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-30 04:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 04:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","6"
"2026-05-30 04:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","4"
"2026-05-30 05:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 05:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","24"
"2026-05-30 05:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","16"
"2026-05-30 06:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 06:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-05-30 06:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-30 07:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 07:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-05-30 07:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","23"
"2026-05-30 08:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 08:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-05-30 08:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-30 09:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 09:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-05-30 09:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-30 10:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-05-30 10:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-30 10:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 11:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-05-30 11:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","19"
"2026-05-30 11:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 12:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 12:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-05-30 12:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-05-30 13:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 13:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-30 13:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-05-30 14:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 14:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-30 14:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-05-30 15:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 15:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-30 15:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-05-30 16:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 16:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","36"
"2026-05-30 16:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","24"
"2026-05-30 17:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 17:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","47"
"2026-05-30 17:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","33"
"2026-05-30 18:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 18:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","50"
"2026-05-30 18:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","38"
"2026-05-30 19:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 19:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","51"
"2026-05-30 19:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","38"
"2026-05-30 20:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 20:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","46"
"2026-05-30 20:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-30 21:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-30 21:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 21:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-05-30 22:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","12"
"2026-05-30 22:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","16"
"2026-05-30 22:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-30 23:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","6"
"2026-05-30 23:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","4"
"2026-05-30 23:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 00:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 00:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","3"
"2026-05-31 00:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-05-31 01:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 01:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-31 01:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-31 02:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 02:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-31 02:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-31 03:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 03:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-05-31 03:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-05-31 04:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 04:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","5"
"2026-05-31 04:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","4"
"2026-05-31 05:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 05:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-31 05:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","15"
"2026-05-31 06:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 06:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-05-31 06:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-05-31 07:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 07:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-05-31 07:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-05-31 08:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-05-31 08:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 08:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","28"
"2026-05-31 09:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 09:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","26"
"2026-05-31 09:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","18"
"2026-05-31 10:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 10:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","26"
"2026-05-31 10:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","17"
"2026-05-31 11:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 11:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","25"
"2026-05-31 11:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","17"
"2026-05-31 12:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 12:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","27"
"2026-05-31 12:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","19"
"2026-05-31 13:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 13:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-05-31 13:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-05-31 14:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 14:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-05-31 14:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-05-31 15:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 15:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-05-31 15:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","23"
"2026-05-31 16:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 16:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","39"
"2026-05-31 16:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","27"
"2026-05-31 17:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","40"
"2026-05-31 17:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","52"
"2026-05-31 17:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 18:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","58"
"2026-05-31 18:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","45"
"2026-05-31 18:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 19:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 19:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","57"
"2026-05-31 19:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","45"
"2026-05-31 20:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 20:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","54"
"2026-05-31 20:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","41"
"2026-05-31 21:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 21:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","36"
"2026-05-31 21:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","25"
"2026-05-31 22:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 22:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","16"
"2026-05-31 22:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","11"
"2026-05-31 23:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-05-31 23:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","5"
"2026-05-31 23:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","4"
"2026-06-01 00:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 00:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-06-01 00:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 01:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 01:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 01:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 02:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 02:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 02:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 03:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 03:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-06-01 03:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-01 04:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 04:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","6"
"2026-06-01 04:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","5"
"2026-06-01 05:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 05:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","23"
"2026-06-01 05:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","16"
"2026-06-01 06:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 06:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-01 06:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 07:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 07:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-01 07:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 08:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 08:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-01 08:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-06-01 09:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 09:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-01 09:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 10:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 10:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-06-01 10:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 11:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 11:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-06-01 11:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 12:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 12:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-06-01 12:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 13:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 13:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-06-01 13:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-01 14:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 14:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","32"
"2026-06-01 14:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-06-01 15:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","23"
"2026-06-01 15:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","33"
"2026-06-01 15:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 16:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 16:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","40"
"2026-06-01 16:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","27"
"2026-06-01 17:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 17:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","50"
"2026-06-01 17:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","37"
"2026-06-01 18:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 18:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","54"
"2026-06-01 18:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","41"
"2026-06-01 19:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 19:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","54"
"2026-06-01 19:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","42"
"2026-06-01 20:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 20:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","52"
"2026-06-01 20:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","39"
"2026-06-01 21:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 21:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","35"
"2026-06-01 21:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","24"
"2026-06-01 22:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 22:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","15"
"2026-06-01 22:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","11"
"2026-06-01 23:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-01 23:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","5"
"2026-06-01 23:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","3"
"2026-06-02 00:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 00:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-06-02 00:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 01:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 01:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 01:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 02:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 02:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 02:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 03:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 03:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","2"
"2026-06-02 03:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","1"
"2026-06-02 04:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 04:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","6"
"2026-06-02 04:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","5"
"2026-06-02 05:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 05:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","22"
"2026-06-02 05:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","15"
"2026-06-02 06:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 06:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-06-02 06:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-06-02 07:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 07:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-06-02 07:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 08:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 08:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-06-02 08:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 09:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 09:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","29"
"2026-06-02 09:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 10:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 10:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-06-02 10:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 11:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 11:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-02 11:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","20"
"2026-06-02 12:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 12:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-02 12:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 13:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 13:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","30"
"2026-06-02 13:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 14:00:00","60","LMBVMGW01","System ID=0, System name=CloudSE2980","21"
"2026-06-02 14:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
"2026-06-02 14:00:00","60","LLWVMGW01","System ID=0, System name=CloudSE2980","31"
"2026-06-02 15:00:00","60","CloudSBC01_SBC","System ID=0, System name=CloudSE2980","0"
